Waterbody_ID,SI_ID,Effort,Fish_Number,Trophic_Category,Taxonomic_ID_Code,Taxonomic_ID_Text,FLEN,TLEN,RWT,d13C,d13C_corr,d15N,CN_Ratio,Source_Project_for_Data,Source_Organization_or_Individual,Date.of.Primary,Area,Depmax,Depmn,Secchi_Spr,TDS,DD5_8110,MAT_8110,pLittoral,Max_surface_Temp,Thermo_Obs,Thermo_Pred,Hypo_Space_Vol_obs,Hypo_Space_Vol_pred,TP,pH,Conductivity,SppRichness,pArea_epi,TOHA,DistancetoRoad..km.,Strahler,Shreve,MeanElev,Number.AIS.spp,AIS.Name,DIC,DOC,Precip,Julian_Day,mean_d13C_zp,std_d13C_zp,mean_d13C_zp_corr,std_d13C_zp_corr,mean_d15N_zp,std_d15N_zp,mean_d13C_mu,std_d13C_mu,mean_d13C_mu_corr,std_d13C_mu_corr,mean_d15N_mu,std_d15N_mu,mean_d13C_sn,std_d13C_sn,mean_d13C_sn_corr,std_d13C_sn_corr,mean_d15N_sn,std_d15N_sn,mean_d13C_ma,std_d13C_ma,mean_d13C_ma_corr,std_d13C_ma_corr,mean_d15N_ma,std_d15N_ma,mean_d13C_am,std_d13C_am,mean_d13C_am_corr,std_d13C_am_corr,mean_d15N_am,std_d15N_am,mean_d13C_ca,std_d13C_ca,mean_d13C_ca_corr,std_d13C_ca_corr,mean_d15N_ca,std_d15N_ca,mean_d13C_in,std_d13C_in,mean_d13C_in_corr,std_d13C_in_corr,mean_d15N_in,std_d15N_in
15-5282-55495,M015,NA,NA,PFF,93,Cisco,NA,NA,NA,-30.597286,-30.24089119,6.665425,3.713530114,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M012,NA,NA,PFF,93,Cisco,NA,NA,NA,-30.017486,-30.017486,8.075556,3.217877667,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M016,NA,NA,PFF,93,Cisco,NA,NA,NA,-29.961263,-29.961263,7.832663,3.199298465,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M022,NA,NA,PFF,93,Cisco,NA,NA,NA,-30.337957,-30.10499838,6.078433,3.588847094,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M019,NA,NA,PFF,93,Cisco,NA,NA,NA,-29.888539,-29.888539,7.289044,3.215397068,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M010,NA,NA,PFF,93,Cisco,NA,NA,NA,-29.890618,-29.890618,6.086144,3.285368465,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M013,NA,NA,PFF,93,Cisco,NA,NA,NA,-29.738834,-29.738834,7.041332,3.406759174,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M018,NA,NA,PFF,93,Cisco,NA,NA,NA,-29.54086,-29.54086,6.811932,3.216029625,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M009,NA,NA,PFF,93,Cisco,NA,NA,NA,-29.553682,-29.553682,6.330001,3.240132661,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M014,NA,NA,PFF,93,Cisco,NA,NA,NA,-29.61342,-29.61342,6.553617,3.302265914,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M017,NA,NA,PFF,93,Cisco,NA,NA,NA,-29.508709,-29.508709,6.775306,3.260426466,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M011,NA,NA,PFF,93,Cisco,NA,NA,NA,-29.291074,-29.291074,7.100127,3.227170659,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M002,3,2,PRED,81,LakeTrout,309,347,290,-30.982533,-29.78300567,10.117017,4.565179123,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M038,5,1,PRED,81,LakeTrout,596,657,2800,-29.296757,-28.88124906,10.186415,3.77324034,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M033,4,1,PRED,81,LakeTrout,467,511,950,-27.90774,-27.90774,9.893401,3.057592269,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M001,6,2,PRED,81,LakeTrout,306,342,260,-28.094347,-28.094347,10.293404,3.246977297,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M036,3,1,PRED,81,LakeTrout,372,418,575,-28.100808,-28.100808,10.107378,3.489670204,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M037,4,4,PRED,81,LakeTrout,415,465,785,-27.650295,-27.650295,10.115089,3.157002852,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M035,5,3,PRED,81,LakeTrout,336,375,365,-27.50307,-27.50307,9.374843,3.279099571,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M005,5,5,PRED,81,LakeTrout,395,439,650,-27.607048,-27.607048,9.836533,3.458948618,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M003,5,2,PRED,81,LakeTrout,365,407,475,-27.251866,-27.251866,10.183523,3.126203114,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M004,12,1,PRED,81,LakeTrout,329,365,355,-26.9799,-26.9799,9.29677,3.090191458,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M008,1,1,PRED,81,LakeTrout,364,406,400,-26.997314,-26.997314,9.617736,3.120535469,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M034,2,2,PRED,81,LakeTrout,391,434,635,-27.244287,-27.244287,9.267854,3.383331234,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M007,10,2,PRED,81,LakeTrout,403,452,620,-26.270733,-26.270733,10.0081,3.104989015,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-5282-55495,M006,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-26.93694,-26.93694,9.789304,3.055349169,BSM_Project,OMNRF_and_Tyler_Tunney,4-Aug-09,48,17,7.3,2.3,13.0536,1638,2.4,0.332,21.656,6,7.127676764,0.360460943,0.217845745,8.5,6.55,19.6,5,0.514295992,29.39972051,0.53,1,1,405,0,,1.62,9.7,711,215,-31.525468,NA,-27.53003937,NA,2.979615,NA,-31.891838,0.330788795,-30.40383886,0.03143947,2.172862,0.079060195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA,-28.695523,NA,-26.17002355,NA,0.549718,NA
15-4613-57020,NUN053,NA,NA,LFF,291,TroutPerch,NA,NA,NA,-29.783518,-29.21624227,9.295513,3.926541145,BSM_Project,OMNRF_and_Tyler_Tunney,6-Jul-09,7417,15.2,4.9,2,21.0456,1477,1.1,0.538,19.199,NA,11.7360002,NA,0.019595776,12.3,6.98,31.6,12,0.955338714,4986.063831,9.18,5,225,389,0,,3.04,11.7,698,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-4613-57020,NUN055,NA,NA,LFF,291,TroutPerch,NA,NA,NA,-28.29989,-27.82576897,9.406993,3.832445484,BSM_Project,OMNRF_and_Tyler_Tunney,6-Jul-09,7417,15.2,4.9,2,21.0456,1477,1.1,0.538,19.199,NA,11.7360002,NA,0.019595776,12.3,6.98,31.6,12,0.955338714,4986.063831,9.18,5,225,389,0,,3.04,11.7,698,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-4613-57020,NUN056,NA,NA,LFF,291,TroutPerch,NA,NA,NA,-28.189971,-27.1585619,8.708384,4.395362723,BSM_Project,OMNRF_and_Tyler_Tunney,6-Jul-09,7417,15.2,4.9,2,21.0456,1477,1.1,0.538,19.199,NA,11.7360002,NA,0.019595776,12.3,6.98,31.6,12,0.955338714,4986.063831,9.18,5,225,389,0,,3.04,11.7,698,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-4613-57020,NUN054,NA,NA,LFF,291,TroutPerch,NA,NA,NA,-25.841193,-25.841193,9.023076,3.435956322,BSM_Project,OMNRF_and_Tyler_Tunney,6-Jul-09,7417,15.2,4.9,2,21.0456,1477,1.1,0.538,19.199,NA,11.7360002,NA,0.019595776,12.3,6.98,31.6,12,0.955338714,4986.063831,9.18,5,225,389,0,,3.04,11.7,698,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-4613-57020,NUN059,NA,NA,LFF,,,NA,NA,NA,-30.170374,-28.80795144,6.454969,4.729719757,BSM_Project,OMNRF_and_Tyler_Tunney,6-Jul-09,7417,15.2,4.9,2,21.0456,1477,1.1,0.538,19.199,NA,11.7360002,NA,0.019595776,12.3,6.98,31.6,12,0.955338714,4986.063831,9.18,5,225,389,0,,3.04,11.7,698,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-4613-57020,NUN057,NA,NA,LFF,,,NA,NA,NA,-29.129272,-28.76955599,6.790589,3.716884861,BSM_Project,OMNRF_and_Tyler_Tunney,6-Jul-09,7417,15.2,4.9,2,21.0456,1477,1.1,0.538,19.199,NA,11.7360002,NA,0.019595776,12.3,6.98,31.6,12,0.955338714,4986.063831,9.18,5,225,389,0,,3.04,11.7,698,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-4613-57020,NUN062,NA,NA,LFF,,,NA,NA,NA,-28.847689,-28.60330673,7.211723,3.600386131,BSM_Project,OMNRF_and_Tyler_Tunney,6-Jul-09,7417,15.2,4.9,2,21.0456,1477,1.1,0.538,19.199,NA,11.7360002,NA,0.019595776,12.3,6.98,31.6,12,0.955338714,4986.063831,9.18,5,225,389,0,,3.04,11.7,698,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-4613-57020,NUN058,NA,NA,LFF,,,NA,NA,NA,-29.385236,-28.58165273,6.879424,4.16523563,BSM_Project,OMNRF_and_Tyler_Tunney,6-Jul-09,7417,15.2,4.9,2,21.0456,1477,1.1,0.538,19.199,NA,11.7360002,NA,0.019595776,12.3,6.98,31.6,12,0.955338714,4986.063831,9.18,5,225,389,0,,3.04,11.7,698,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-4613-57020,NUN061,NA,NA,LFF,,,NA,NA,NA,-28.582349,-28.582349,7.685527,3.404729216,BSM_Project,OMNRF_and_Tyler_Tunney,6-Jul-09,7417,15.2,4.9,2,21.0456,1477,1.1,0.538,19.199,NA,11.7360002,NA,0.019595776,12.3,6.98,31.6,12,0.955338714,4986.063831,9.18,5,225,389,0,,3.04,11.7,698,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-4613-57020,NUN060,NA,NA,LFF,,,NA,NA,NA,-28.38169,-28.17753724,7.764159,3.559750264,BSM_Project,OMNRF_and_Tyler_Tunney,6-Jul-09,7417,15.2,4.9,2,21.0456,1477,1.1,0.538,19.199,NA,11.7360002,NA,0.019595776,12.3,6.98,31.6,12,0.955338714,4986.063831,9.18,5,225,389,0,,3.04,11.7,698,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-4613-57020,NUN049,NA,NA,LFF,331,YellowPerch,NA,NA,NA,-27.988668,-27.988668,8.236038,3.227912522,BSM_Project,OMNRF_and_Tyler_Tunney,6-Jul-09,7417,15.2,4.9,2,21.0456,1477,1.1,0.538,19.199,NA,11.7360002,NA,0.019595776,12.3,6.98,31.6,12,0.955338714,4986.063831,9.18,5,225,389,0,,3.04,11.7,698,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
